Column,X_DatasetID,Dataset,TRYreference,Primary Reference,AccSpeciesName,ObservationID,ObsDataID,DataName,OrigValueStr,OrigUnitStr,ValueKindName,LifeStage,Replicates,StdValue,UnitName,ErrorRisk,Comment,AuteurID,TraitAcc,StandardError,TraitID,TraitName,LastName,FirstName,SpeciesName,AccSpeciesID,DataID,OriglName,OrigUncertaintyStr,UncertaintyName,RelUncertaintyPercent,OrigObsDataID,Localisation_approximative_des_mesures_prises,prototole_utilise,a_prioriser,commentaires,notes_sur_travail_a_faire,CleUniqBDD,CleUniqDataset
1301,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28606,708687,Leaf nitrogen content per dry mass (Nmass),1.161182078,%,Single,Unknown,,11.61182,mg/g,1.08447,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1302,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28608,708735,Leaf nitrogen content per dry mass (Nmass),1.163961903,%,Single,Unknown,,11.63962,mg/g,1.07931,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1303,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28609,708759,Leaf nitrogen content per dry mass (Nmass),1.177590864,%,Single,Unknown,,11.77591,mg/g,1.05419,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1304,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28611,708807,Leaf nitrogen content per dry mass (Nmass),1.183433501,%,Single,Unknown,,11.83434,mg/g,1.04351,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1305,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28612,708832,Leaf nitrogen content per dry mass (Nmass),1.185020069,%,Single,Unknown,,11.8502,mg/g,1.04062,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1306,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28613,708856,Leaf nitrogen content per dry mass (Nmass),1.187457019,%,Single,Unknown,,11.87457,mg/g,1.03618,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1307,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28615,708904,Leaf nitrogen content per dry mass (Nmass),1.194069333,%,Single,Unknown,,11.94069,mg/g,1.0242,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1308,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28616,708928,Leaf nitrogen content per dry mass (Nmass),1.195736537,%,Single,Unknown,,11.95737,mg/g,1.02119,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1309,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28617,708952,Leaf nitrogen content per dry mass (Nmass),1.198645937,%,Single,Unknown,,11.98646,mg/g,1.01595,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1310,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28618,708976,Leaf nitrogen content per dry mass (Nmass),1.201920467,%,Single,Unknown,,12.0192,mg/g,1.01006,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1311,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28619,709000,Leaf nitrogen content per dry mass (Nmass),1.219191195,%,Single,Unknown,,12.19191,mg/g,0.979272,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1312,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28620,709024,Leaf nitrogen content per dry mass (Nmass),1.230027614,%,Single,Unknown,,12.30028,mg/g,0.960178,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1313,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28621,709048,Leaf nitrogen content per dry mass (Nmass),1.241096183,%,Single,Unknown,,12.41096,mg/g,0.940846,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1314,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28622,709072,Leaf nitrogen content per dry mass (Nmass),1.247202035,%,Single,Unknown,,12.47202,mg/g,0.930256,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1315,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28623,709096,Leaf nitrogen content per dry mass (Nmass),1.252977784,%,Single,Unknown,,12.52978,mg/g,0.920286,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1316,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28624,709120,Leaf nitrogen content per dry mass (Nmass),1.276540561,%,Single,Unknown,,12.76541,mg/g,0.880083,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1317,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28625,709144,Leaf nitrogen content per dry mass (Nmass),1.280750257,%,Single,Unknown,,12.8075,mg/g,0.872979,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1318,130,Global 15N Database,"Craine, J. M., A. J. Elmore, M. P. M. Aidar, M. Bustamante, T. E. Dawson, E. A. Hobbie, A. Kahmen, M. C. Mack, K. K. McLauchlan, A. Michelsen, G. B. Nardoto, L. H. Pardo, J. Penuelas, P. B. Reich, E. A. G. Schuur, W. D. Stock, P. H. Templer, R. A. Virginia, J. M. Welker, and I. J. Wright. 2009. Global patterns of foliar nitrogen isotopes and their relationships with climate, mycorrhizal fungi, foliar nutrient concentrations, and nitrogen availability. New Phytologist 183:980-992.",,Eucalyptus sp,28626,709168,Leaf nitrogen content per dry mass (Nmass),1.368978666,%,Single,Unknown,,13.68979,mg/g,0.729223,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Craine,Joseph,Eucalyptus spp.,22817,15,Leaf %N,,,,,,,,,,,
1319,35,"Reich-Oleksyn Global Leaf N, P Database","Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",,Eucalyptus sp,771100,3519636,Leaf nitrogen content per dry mass (Nmass),1.41,%,Single,Unknown,,14.1,mg/g,0.665512,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Reich,Peter,Eucalyptus sp.,22817,15,N_(%),,,,,,,,,,,
1320,35,"Reich-Oleksyn Global Leaf N, P Database","Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",,Eucalyptus sp,773519,3545658,Leaf nitrogen content per dry mass (Nmass),1.9,%,Single,Unknown,,19,mg/g,1.38519,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Reich,Peter,Eucalyptus hybrid,22817,15,N_(%),,,,,,,,,,,
1321,35,"Reich-Oleksyn Global Leaf N, P Database","Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",,Eucalyptus sp,773520,3545668,Leaf nitrogen content per dry mass (Nmass),1.92,%,Single,Unknown,,19.2,mg/g,1.43046,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Reich,Peter,Eucalyptus hybrid,22817,15,N_(%),,,,,,,,,,,
1322,35,"Reich-Oleksyn Global Leaf N, P Database","Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",,Eucalyptus sp,773521,3545678,Leaf nitrogen content per dry mass (Nmass),1.88,%,Single,Unknown,,18.8,mg/g,1.33944,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Reich,Peter,Eucalyptus hybrid,22817,15,N_(%),,,,,,,,,,,
1323,35,"Reich-Oleksyn Global Leaf N, P Database","Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",,Eucalyptus sp,773531,3545777,Leaf nitrogen content per dry mass (Nmass),1.91,%,Single,Unknown,,19.1,mg/g,1.40788,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Reich,Peter,Eucalyptus hybrid,22817,15,N_(%),,,,,,,,,,,
1324,35,"Reich-Oleksyn Global Leaf N, P Database","Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",,Eucalyptus sp,773532,3545787,Leaf nitrogen content per dry mass (Nmass),1.8,%,Single,Unknown,,18,mg/g,1.15144,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Reich,Peter,Eucalyptus hybrid,22817,15,N_(%),,,,,,,,,,,
1325,35,"Reich-Oleksyn Global Leaf N, P Database","Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",,Eucalyptus sp,773533,3545797,Leaf nitrogen content per dry mass (Nmass),1.82,%,Single,Unknown,,18.2,mg/g,1.19921,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Reich,Peter,Eucalyptus hybrid,22817,15,N_(%),,,,,,,,,,,
1326,35,"Reich-Oleksyn Global Leaf N, P Database","Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",,Eucalyptus sp,773541,3545877,Leaf nitrogen content per dry mass (Nmass),1.79,%,Single,Unknown,,17.9,mg/g,1.12736,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Reich,Peter,Eucalyptus hybrid,22817,15,N_(%),,,,,,,,,,,
1327,35,"Reich-Oleksyn Global Leaf N, P Database","Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",,Eucalyptus sp,774765,3558271,Leaf nitrogen content per dry mass (Nmass),1.34,%,Single,Unknown,,13.4,mg/g,0.775392,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Reich,Peter,Eucalyptus sp.,22817,15,N_(%),,,,,,,,,,,
1328,67,Leaf Physiology Database,"Kattge, J., W. Knorr, T. Raddatz, and C. Wirth. 2009. Quantifying photosynthetic capacity and its relationship to leaf nitrogen content for global-scale terrestrial biosphere models. Global Change Biology 15:976-991.",,Eucalyptus sp,1309128,9108071,Leaf nitrogen content per dry mass (Nmass),11.8,mg g-1,Single,Unknown,,11.8,mg/g,1.04978,,Erica,Nmass,,14,Leaf nitrogen (N) content per leaf dry mass,Kattge,Jens,Eucalyptus 10 spec.,22817,15,Nm,,,,,,,,,,,
1329,28,"Global Seed Mass, Plant Height Database","Moles, A. T., D. S. Falster, M. R. Leishman, and M. Westoby. 2004. Small-seeded species produce more seeds per square metre of canopy per year, but not per individual per lifetime. Journal of Ecology 92:384-396.",,Euonymus alatus,1292127,8839150,Seed dry mass,18.1436948,mg,Single,Adult,,18.14369,mg,0.874448,,Erica,SM,,26,Seed dry mass,Moles,Angela,Euonymus alatus,23252,30,dry seed mass (mg),,,,,,,,,,,
1330,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Euonymus alatus,57283,856000,Seed dry mass,17.83,g / 1000 seeds,Single,Adult,,17.83,mg,0.866399,,Erica,SM,,26,Seed dry mass,Liu,Udayangani,Euonymus alatus,23252,30,1000SeedWeight,,,,,,,,,,,
1331,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Euonymus alatus,60225,870462,Seed dry mass,15,g / 1000 seeds,Single,Adult,,15,mg,1.01117,,Erica,SM,,26,Seed dry mass,Liu,Udayangani,Euonymus alatus,23252,30,1000SeedWeight,,,,,,,,,,,
1332,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Euonymus alatus,65594,896713,Seed dry mass,18.1,g / 1000 seeds,Single,Adult,,18.1,mg,0.873335,,Erica,SM,,26,Seed dry mass,Liu,Udayangani,Euonymus alatus,23252,30,1000SeedWeight,,,,,,,,,,,
1333,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Euonymus alatus,65595,896718,Seed dry mass,18.2,g / 1000 seeds,Single,Adult,,18.2,mg,0.875878,,Erica,SM,,26,Seed dry mass,Liu,Udayangani,Euonymus alatus,23252,30,1000SeedWeight,,,,,,,,,,,
1334,119,Seed Information Database (SID) Seed Mass 2010,"Royal Botanical Gardens KEW. Seed Information Database (SID), http://data.kew.org/sid/ accessed May 2014",,Euonymus alatus,1000842,6234500,Seed dry mass,17.3,g / 1000 seeds,Single,Adult,,17.3,mg,0.852473,,Erica,SM,,26,Seed dry mass,Liu,Udayangani,Euonymus alatus (Thunb.) Sieber Orthodox?,23252,30,Seed Mass,,,,,,,,,,,
1335,565,"Seed Information Database, Royal Botanic Gardens, Kew",Royal Botanic Gardens Kew. (2019) Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (06 2019),,Euonymus alatus,6119072,59686939,Seed dry mass,1.54E+01,g/1000,Single,Adult,,15.3612,mg,0.976886,,Erica,SM,,26,Seed dry mass,Liu,Udayangani,Euonymus alatus (Thunb.) Siebold,23252,30,1000 Seed Weight (g),,,,,,,,,,,
1336,565,"Seed Information Database, Royal Botanic Gardens, Kew",Royal Botanic Gardens Kew. (2019) Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (06 2019),,Euonymus alatus,6142112,59825179,Seed dry mass,13.5484,g/1000,Single,Adult,,13.5484,mg,1.15782,,Erica,SM,,26,Seed dry mass,Liu,Udayangani,Euonymus alatus (Thunb.) Siebold,23252,30,1000 Seed Weight (g),,,,,,,,,,,
1337,410,Onoda 2017 leaf dataset,"Onoda Y, Wright IJ, Evans JR, Hikosaka K, Kitajima K, Niinemets Ü, Poorter H, Tosesns T, Westoby M. (2017) Physiological and structural tradeoffs underlying the leaf economics spectrum. New Phytologist",Onoda et al. unpublished,Euonymus japonicus,2753829,25371168,SLA: petiole included,8.53E-03,m2/g,Single,Unknown,,8.525149,mm2 mg-1,2.29036,,Erica,SLA,,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",Onoda,Yusuke,Euonymus japonicus,23265,6583,sla petiole incl,,,,,,,,,,,
1338,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Euonymus japonicus,57756,858365,Seed dry mass,2.97E+01,g / 1000 seeds,Single,Adult,,29.67,mg,1.05717,,Erica,SM,,26,Seed dry mass,Liu,Udayangani,Euonymus japonicus,23265,30,1000SeedWeight,,,,,,,,,,,
1339,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Euonymus japonicus,58185,860510,Seed dry mass,37.31,g / 1000 seeds,Single,Adult,,37.31,mg,1.14787,,Erica,SM,,26,Seed dry mass,Liu,Udayangani,Euonymus japonicus var. argenteus,23265,30,1000SeedWeight,,,,,,,,,,,
1340,21,KEW Seed Information Database (SID),Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).,,Euonymus japonicus,59620,867685,Seed dry mass,29.67,g / 1000 seeds,Single,Adult,,29.67,mg,1.05717,,Erica,SM,,26,Seed dry mass,Liu,Udayangani,Euonymus japonicus,23265,30,1000SeedWeight,,,,,,,,,,,
1341,52,Traits of Bornean Trees Database,"Kurokawa, H. and T. Nakashizuka. 2008. Leaf herbivory and decomposability in a Malaysian tropical rain forest. Ecology 89:2645-2656.",,Ficus sp,157748,1652904,SLA: petiole excluded,7.93E-02,cm2/mg,Single,Unknown,,7.929848,mm2 mg-1,1.78437,,Erica,SLA,,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",Kurokawa,Hiroko,Ficus sp. HIRO2,24936,6582,SLA,,,,,,,,,,,
1342,231,TROBIT West Africa,"Domingues TF, Meir P, Feldpausch TR, et al. (2010) Co-limitation of photosynthetic capacity by nitrogen and phosphorus in West Africa woodlands. Plant, Cell & Environment (33): 959-980.",,Ficus sp,1778302,13257158,SLA: undefined if petiole in- or excluded,96.48474487,cm2.g-1,Single,Unknown,,9.648474,mm2 mg-1,0.807936,,Erica,SLA,,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Domingues,Tomas,Ficus indet. DC.,24936,6584,SLA.(cm2.g-1),,,,,,,,,,,
1343,231,TROBIT West Africa,"Domingues TF, Meir P, Feldpausch TR, et al. (2010) Co-limitation of photosynthetic capacity by nitrogen and phosphorus in West Africa woodlands. Plant, Cell & Environment (33): 959-980.",,Ficus sp,1778301,13257076,SLA: undefined if petiole in- or excluded,105.6018337,cm2.g-1,Single,Unknown,,10.56018,mm2 mg-1,0.629903,,Erica,SLA,,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",Domingues,Tomas,Ficus indet. DC.,24936,6584,SLA.(cm2.g-1),,,,,,,,,,,
